asset_id,asset_type,character_id,expression,narrative_purpose,final_filename,destination_path,width,height,aspect_ratio,alpha_required,safe_area,generation_method,generation_prompt_file,negative_prompt_file,reference_requirement,source_url,license,sha256,placeholder_status,candidate_status,user_approval_status,integration_status,notes
ending_end_true_river,ending_illustration,,,Ending screen: The River Returned,ending_true_river.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_true_river.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_true_ledger,ending_illustration,,,Ending screen: The Open Ledger,ending_true_ledger.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_true_ledger.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_true_cut,ending_illustration,,,Ending screen: The Keeper's Cut,ending_true_cut.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_true_cut.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_ord_jubilee,ending_illustration,,,Ending screen: The Jubilee Keeper,ending_ord_jubilee.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_ord_jubilee.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_rev_tobin,ending_illustration,,,Ending screen: Tobin's Last Story,ending_rev_tobin.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_rev_tobin.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_ord_quiet,ending_illustration,,,Ending screen: A Quiet Life,ending_ord_quiet.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_ord_quiet.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_ord_towns_keeper,ending_illustration,,,Ending screen: Town's Keeper,ending_ord_towns_keeper.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_ord_towns_keeper.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_ord_companys_keeper,ending_illustration,,,Ending screen: Company's Keeper,ending_ord_companys_keeper.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_ord_companys_keeper.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_ord_transferred,ending_illustration,,,Ending screen: Transferred,ending_ord_transferred.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_ord_transferred.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_ord_long_watch,ending_illustration,,,Ending screen: The Long Watch,ending_ord_long_watch.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_ord_long_watch.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_false_killer,ending_illustration,,,Ending screen: Dray's Killer,ending_false_killer.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_false_killer.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_false_purchase,ending_illustration,,,Ending screen: The Sorrel Purchase,ending_false_purchase.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_false_purchase.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_false_clearance,ending_illustration,,,Ending screen: The Clearance,ending_false_clearance.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_false_clearance.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_false_blessing,ending_illustration,,,Ending screen: The Dry Blessing,ending_false_blessing.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_false_blessing.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_false_hero,ending_illustration,,,Ending screen: Keeper of the Courier,ending_false_hero.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_false_hero.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_crisis_fire,ending_illustration,,,Ending screen: The Boatyard Fire,ending_crisis_fire.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_crisis_fire.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_crisis_riot,ending_illustration,,,Ending screen: The Riot,ending_crisis_riot.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_crisis_riot.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_crisis_frost,ending_illustration,,,Ending screen: The Frost Closure,ending_crisis_frost.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_crisis_frost.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_crisis_inquiry,ending_illustration,,,Ending screen: The Inquiry,ending_crisis_inquiry.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_crisis_inquiry.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_crisis_fever,ending_illustration,,,Ending screen: The Fever,ending_crisis_fever.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_crisis_fever.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_rev_sluice,ending_illustration,,,Ending screen: Into the Dark Water,ending_rev_sluice.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_rev_sluice.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_rev_cipher,ending_illustration,,,Ending screen: The Gauge Speaks,ending_rev_cipher.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_rev_cipher.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_rev_letters,ending_illustration,,,Ending screen: What the Water Uncovered,ending_rev_letters.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_rev_letters.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_rev_file,ending_illustration,,,Ending screen: Filed,ending_rev_file.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_rev_file.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_rev_vosk,ending_illustration,,,Ending screen: For the Record,ending_rev_vosk.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_rev_vosk.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_rev_survey,ending_illustration,,,Ending screen: The Figures Do Not Close,ending_rev_survey.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_rev_survey.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_rev_crane,ending_illustration,,,Ending screen: Duly Noted,ending_rev_crane.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_rev_crane.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_rev_song,ending_illustration,,,Ending screen: The Last Verse,ending_rev_song.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_rev_song.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_rev_bram,ending_illustration,,,Ending screen: The Outfall,ending_rev_bram.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_rev_bram.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
brand_logo,branding,,,Wordmark logo,logo.png,assets/branding/,1024,384,1024:384,yes,10% margin,procedural (tools/build_art.py),assets/prompts/UI/branding_logo.txt,assets/prompts/UI/STYLE.md,none,,original (repository),f823a5d9147b0d065314ddfe1b7f663b59aec7f9fec77fb9f0922b955728625d,procedural_candidate,candidate,pending,integrated,
brand_capsule_1232x706,branding,,,Store capsule,capsule_1232x706.png,assets/branding/,1232,706,1232:706,no,10% margin,procedural (tools/build_art.py),assets/prompts/UI/branding_capsule_1232x706.txt,assets/prompts/UI/STYLE.md,none,,original (repository),f9b253320264decad71b103aec2229bfd96832d60714e2a89cf8fcff34388ee8,procedural_candidate,candidate,pending,integrated,
brand_key_art_1920x1080,branding,,,Promotional key art,key_art_1920x1080.png,assets/branding/,1920,1080,1920:1080,no,10% margin,procedural (tools/build_art.py),assets/prompts/UI/branding_key_art_1920x1080.txt,assets/prompts/UI/STYLE.md,none,,original (repository),3884ca6b7f7bbe8758fd0b7a887b37056b58d551238381a091d32a2b567849e0,procedural_candidate,candidate,pending,integrated,
brand_screenshot_safe_area_overlay,branding,,,Screenshot safe-area overlay (dev aid),screenshot_safe_area_overlay.png,assets/branding/,1080,1920,1080:1920,yes,10% margin,procedural (tools/build_art.py),assets/prompts/UI/branding_screenshot_safe_area_overlay.txt,assets/prompts/UI/STYLE.md,none,,original (repository),d08d1279285e42845a7afd469b0f55d6a8da2a4074dcc6ecd48c79559ffe70ae,procedural_candidate,candidate,pending,integrated,
